pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0,alabama,25,"Other spellings of the name have included Alibamu, Alabamo, Albama, Alebamon, Alibama, Alibamou, Alabamu, Allibamou.",0.0,0.0484162978827953,0.0278171990066766,0.0137162450700998,0.0371429733932018,0.7439433932304382,0.0230618882924318,0.0301491860300302,0.0255879797041416,0.0310082081705331,0.0191566441208124
0,alabama,26,and possibly Alabahmu.,0.0,0.0235629267990589,0.0333211198449134,0.0207651648670434,0.0313634276390075,0.7915770411491394,0.0263519492000341,0.0176600720733404,0.0197838265448808,0.0171427484601736,0.0184717215597629
0,alabama,27,The use of state names derived from Native American languages is common in the US; an estimated 26 states have names of Native American origin.Sources disagree on the word's meaning.,0.06,0.0274337027221918,0.0386223122477531,0.0178423468023538,0.0799934566020965,0.0361081324517726,0.4005886614322662,0.0265545528382062,0.0458471663296222,0.2990176379680633,0.0279920753091573
0,alabama,28,"Some scholars suggest the word comes from the Choctaw alba (meaning 'plants' or 'weeds') and amo (meaning 'to cut', 'to trim', or 'to gather').",0.0,0.0619632601737976,0.0474221631884574,0.0393419787287712,0.0664781630039215,0.5377599000930786,0.0515508912503719,0.0244933906942605,0.0710415467619896,0.0699979960918426,0.0299507472664117
0,alabama,29,"The meaning may have been 'clearers of the thicket' or 'herb gatherers', referring to clearing land for cultivation or collecting medicinal plants.",0.01,0.0408467836678028,0.0335776768624782,0.0617018602788448,0.0522026792168617,0.6005481481552124,0.0431234128773212,0.0557811968028545,0.0354995541274547,0.0353976599872112,0.0413210988044738
0,alabama,30,The state has numerous place names of Native American origin.,0.05,0.0371766649186611,0.0180196519941091,0.0520730279386043,0.0767067372798919,0.0914293751120567,0.2148745507001876,0.0472115688025951,0.0372330546379089,0.3897130191326141,0.035562302917242
0,alabama,31,"However, there are no correspondingly similar words in the Alabama language.",0.0,0.0890532955527305,0.0750307291746139,0.0876807197928428,0.1329383552074432,0.2151295989751815,0.0940965414047241,0.1093376651406288,0.0920188799500465,0.0583395138382911,0.0463746972382068
0,alabama,32,An 1842 article in the Jacksonville Republican proposed it meant 'Here We Rest'.,0.0,0.0508936531841754,0.0545898862183094,0.0358621254563331,0.0666438713669776,0.5213199853897095,0.044143721461296,0.0926018953323364,0.053549375385046,0.0350776799023151,0.0453178025782108
0,alabama,33,This notion was popularized in the 1850s through the writings of Alexander Beaufort Meek.,0.0,0.06088537722826,0.0398041382431983,0.0252447109669446,0.0629206523299217,0.5980563759803772,0.0323722921311855,0.0475841723382473,0.0570868514478206,0.0464584715664386,0.0295869708061218
0,alabama,34,Experts in the Muskogean languages have not found any evidence to support such a translation.,0.0,0.0296407025307416,0.0294269677251577,0.0274572968482971,0.0435191802680492,0.637938916683197,0.070293478667736,0.033506728708744,0.0324816815555095,0.0663785859942436,0.0293564833700656
0,alabama,35,Indigenous peoples of varying cultures lived in the area for thousands of years before the advent of European colonization.,0.01,0.0239026993513107,0.0205622371286153,0.0496111735701561,0.0507809594273567,0.0823519974946975,0.076754979789257,0.0510289631783962,0.0571500249207019,0.5514423251152039,0.036414623260498
0,alabama,36,"Trade with the northeastern tribes by the Ohio River began during the Burial Mound Period (1000 BCE – 700 CE) and continued until European contact.The agrarian Mississippian culture covered most of the state from 1000 to 1600 CE, with one of its major centers built at what is now the Moundville Archaeological Site in Moundville, Alabama.",0.06,0.0378218851983547,0.0152809889987111,0.1791345924139022,0.0326096601784229,0.0295027196407318,0.0651922449469566,0.0477068983018398,0.0321658328175544,0.4821022450923919,0.0784829407930374
0,alabama,37,"This is the second-largest complex of the classic Middle Mississippian era, after Cahokia in present-day Illinois, which was the center of the culture.",0.02,0.1235202774405479,0.0292307380586862,0.1868144422769546,0.0378337055444717,0.0363305173814296,0.0864080935716629,0.0828474164009094,0.0676693096756935,0.1865264475345611,0.1628190726041793
0,alabama,38,Analysis of artifacts from archaeological excavations at Moundville were the basis of scholars' formulating the characteristics of the Southeastern Ceremonial Complex (SECC).,0.0,0.0522465221583843,0.0617604218423366,0.0676539093255996,0.0828838124871254,0.2976826131343841,0.0543460212647914,0.1337887048721313,0.0466020070016384,0.104998305439949,0.0980376973748207
0,alabama,39,"Contrary to popular belief, the SECC appears to have no direct links to Mesoamerican culture but developed independently.",0.0,0.1397428512573242,0.0425370000302791,0.026047259569168,0.0436776839196682,0.3832955658435821,0.0595550425350666,0.0953594073653221,0.0559138357639312,0.0933481976389885,0.0605231635272502
0,alabama,40,"The Ceremonial Complex represents a major component of the religion of the Mississippian peoples; it is one of the primary means by which their religion is understood.Among the historical tribes of Native American people living in present-day Alabama at the time of European contact were the Cherokee, an Iroquoian language people; and the Muskogean-speaking Alabama (Alibamu), Chickasaw, Choctaw, Creek, and Koasati.",0.04,0.0269491821527481,0.0317991860210895,0.0471178404986858,0.0388065055012702,0.020352616906166,0.2953431904315948,0.0188189651817083,0.0254404339939355,0.4582390785217285,0.0371329970657825
0,alabama,41,"While part of the same large language family, the Muskogee tribes developed distinct cultures and languages.",0.01,0.0326787233352661,0.0258172880858182,0.0482536554336547,0.0638888105750083,0.2375028580427169,0.1077277660369873,0.0474773757159709,0.0696065947413444,0.2767058610916137,0.0903410762548446
0,alabama,42,The Spanish were the first Europeans to reach Alabama during their exploration of North America in the 16th century.,0.02,0.0289331916719675,0.0233216546475887,0.0654571279883384,0.0935240909457206,0.0582151785492897,0.1041640266776084,0.0352904684841632,0.0377419553697109,0.5253293514251709,0.0280229449272155
0,alabama,43,The expedition of Hernando de Soto passed through Mabila and other parts of the state in 1540.,0.04,0.0336241051554679,0.0457222126424312,0.0528918281197547,0.0832524746656417,0.2895503938198089,0.035429585725069,0.1006732508540153,0.0882731601595878,0.2024233788251876,0.0681596249341964
