,pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
67,0,alabama,67,Southeastern planters and traders from the Upper South brought slaves with them as the cotton plantations in Alabama expanded.,0.13,0.07668098015710711,0.06947235480183736,0.06720661155413836,0.08600971205160021,0.058479881368111816,0.21662700101733207,0.23526720888912678,0.07163124228827655,0.030420062970370053,0.08820494743995369
68,0,alabama,68,"The economy of the central Black Belt (named for its dark, productive soil) was built around large cotton plantations whose owners' wealth grew mainly from slave labor.",0.22,0.07802893128246069,0.0542229974642396,0.03717194974888116,0.05457240832038224,0.030692564963828772,0.1283319425303489,0.3919385574758053,0.028825978765962646,0.03163541271351278,0.16457925383001565
69,0,alabama,69,"The area also drew many poor, disfranchised people who became subsistence farmers.",0.13,0.08038464200217277,0.08409531801007689,0.24908284954726695,0.018590374861378222,0.0462868477916345,0.11325294487178325,0.09116877669002861,0.07917957359459252,0.04548399454215542,0.19247469687834382
70,0,alabama,70,"Alabama had an estimated population of under 10,000 people in 1810, but it increased to more than 300,000 people by 1830.",0.15,0.044285180233418944,0.48671343326568606,0.05613010085653514,0.057753678562585266,0.025067949504591524,0.09663767674937844,0.06696168822236359,0.04526132303290069,0.057510084961540996,0.0636788947507739
71,0,alabama,71,Most Native American tribes were completely removed from the state within a few years of the passage of the Indian Removal Act by Congress in 1830.,0.14,0.020911270909709855,0.05896811643615365,0.02650065943598747,0.028385770978638904,0.024491803790442645,0.5695309445261956,0.11872539129108191,0.05341499733622186,0.06640669485786929,0.03266436600242741
72,0,alabama,72,"From 1826 to 1846, Tuscaloosa served as Alabama's capital.",0.16,0.06313308610115201,0.09760356598417275,0.33939498867839574,0.0640368266205769,0.0830641096457839,0.07758201181422919,0.11926015670178458,0.0712798582855612,0.03408430916606449,0.050561088719405234
73,0,alabama,73,"On January 30, 1846, the Alabama legislature announced it had voted to move the capital city from Tuscaloosa to Montgomery.",0.14,0.05451132148737088,0.05549427946098149,0.057134185498580334,0.11326215751469135,0.09461796679534018,0.034073550184257326,0.4224444590508938,0.061263717245310545,0.07545032452326268,0.031748033268377183
74,0,alabama,74,The first legislative session in the new capital met in December 1847.,0.13,0.07532585652079433,0.041696602129377425,0.15289343390613794,0.04609955607738812,0.10198387559503316,0.053805052855750546,0.1843579167034477,0.27127451514825224,0.03884117365814745,0.033722008689073844
75,0,alabama,75,A new capitol building was erected under the direction of Stephen Decatur Button of Philadelphia.,0.13,0.03249661119189114,0.03402333873091266,0.38007361590862276,0.04114235455635935,0.0934448967454955,0.05321689227130264,0.18690263535827398,0.11085450147511437,0.04014644473791122,0.02769870101183187
76,0,alabama,76,"The first structure burned down in 1849, but was rebuilt on the same site in 1851.",0.13,0.05679053316707723,0.020230329211335628,0.6176573231816291,0.03809659546241164,0.0819399754749611,0.029386938165407626,0.03676888176705688,0.029194308444857597,0.05463492789422162,0.03530019544996321
77,0,alabama,77,This second capitol building in Montgomery remains to the present day.,0.13,0.10105044725351035,0.05494998588692397,0.3733651388436556,0.05359271497000009,0.07460456816479563,0.024030107096768914,0.09568837736733257,0.12991877868771554,0.03240824441891164,0.06039163614623248
78,0,alabama,78,"It was designed by Barachias Holt of Exeter, Maine.",0.13,0.07750488847959787,0.04637047774158418,0.261151110753417,0.05686018450651318,0.07463875729590655,0.0626817433629185,0.15079974951222538,0.12241610772907734,0.06855350164696575,0.0790234578307718
79,0,alabama,79,"By 1860, the population had increased to 964,201 people, of which nearly half, 435,080, were enslaved African Americans, and 2,690 were free people of color.",0.14,0.040890705940546467,0.5033673159778118,0.029567457234952597,0.04094241472193971,0.026642500353045762,0.03200427250703797,0.22487375587224961,0.03608135212562047,0.037303854810306805,0.028326387610286476
80,0,alabama,80,"On January 11, 1861, Alabama declared its secession from the Union.",0.14,0.07215283041587099,0.058818083629012106,0.05674762999406084,0.05342978471890092,0.03531827115220949,0.03586888660211116,0.5041376166045666,0.09693478547269478,0.07029578982619569,0.016296335111837833
